-----Experiment Information-----
Algorithm
|	Type: Evolutionary Algorithm
File Paths
|	Problem file: 100Shapes.txt
|	Configuration file: 100ShapesRand.json
|	Log file: logs/100ShapesRand.txt
|	Solution file: solutions/100ShapesRand.txt
RNG
|	Type: time
|	Seed: 1571873717536
Experiment
|	Number of Runs: 30
|	Number of Evaluations: 1000
EA Settings
|	Initialization Strategy: uniform-random
|	Initial Population Seeding: False
|	Parent Selection: uniform-random
|	Survival Strategy: plus
|	Survival Selection: uniform-random
|	Termination Condition: evaluations
|	Population Size: 100
|	Offspring Count: 10
|	Number of Runs: 30
|	Mutation Rate: 0.3
--------------------------------

Result Log

Run 1
320	4.62	260.0	0
330	4.49	260.01	1
340	4.14	260.01	1
350	4.12	260.01	1
360	4.31	260.01	1
370	4.12	260.02	1
380	4.18	260.02	1
390	4.39	260.02	1
400	4.24	260.02	1
410	4.55	290.02	1
420	4.56	290.03	1
430	4.73	290.03	1
440	4.7	290.06	2
450	4.78	290.06	2
460	4.58	290.07	2
470	4.73	300.07	2
480	4.66	300.08	2
490	4.89	300.08	2
500	4.97	300.11	2
510	4.8	300.11	2
520	4.64	290.1	2
530	4.58	290.1	2
540	4.62	290.11	2
550	4.42	290.12	2
560	4.46	290.12	2
570	4.44	290.12	2
580	4.22	290.12	2
590	4.48	290.13	2
600	4.46	290.12	2
610	4.14	120.12	2
620	4.3	190.12	2
630	4.49	230.11	2
640	4.48	230.09	2
650	4.57	230.09	2
660	4.13	190.08	2
670	4.15	190.08	2
680	4.46	190.08	2
690	4.23	190.07	2
700	4.79	190.08	2
710	4.54	190.09	2
720	4.58	190.08	2
730	4.71	190.07	2
740	4.47	190.06	2
750	4.25	190.06	2
760	4.42	190.06	2
770	4.68	190.06	2
780	4.5	190.04	1
790	4.53	200.04	1
800	4.55	200.04	1
810	4.67	200.04	1
820	4.46	200.04	1
830	4.3	200.05	1
840	4.33	200.05	1
850	4.46	200.04	1
860	4.56	200.03	1
870	4.54	200.02	1
880	4.13	190.02	1
890	4.31	190.04	1
900	4.31	190.03	1
910	4.33	190.03	1
920	4.42	170.02	1
930	4.39	170.02	1
940	4.46	170.02	1
950	4.34	170.02	1
960	4.13	130.02	1
970	4.19	130.02	1
980	4.17	130.02	1
990	3.98	130.02	1
1000	3.71	120.02	1

Run 4
100	4.52	170.05	1
110	4.58	170.05	1
120	4.63	170.05	1
130	4.72	170.05	1
140	4.62	170.04	1
150	4.46	150.04	1
160	4.68	280.04	1
170	4.74	280.03	1
180	4.68	280.03	1
190	4.89	280.03	1
200	4.64	280.03	1
210	5.0	430.03	1
220	4.88	430.03	1
230	4.72	430.04	1
240	4.76	430.04	1
250	4.59	430.04	1
260	4.62	430.04	1
270	4.73	430.05	1
280	4.87	430.05	1
290	4.88	430.05	1
300	4.96	430.05	1
310	4.91	430.06	1
320	5.07	430.06	1
330	5.05	430.05	1
340	5.18	430.05	1
350	5.26	430.05	1
360	5.62	430.05	1
370	5.41	430.06	1
380	5.09	430.06	1
390	5.04	430.05	1
400	5.06	430.04	1
410	5.15	430.06	1
420	5.4	430.06	1
430	5.38	430.05	1
440	5.19	430.04	1
450	5.21	430.04	1
460	5.3	430.04	1
470	5.23	430.05	1
480	5.13	430.05	1
490	4.83	250.05	1
500	4.95	250.05	1
510	4.92	250.04	1
520	4.64	250.04	1
530	4.84	250.03	1
540	4.62	250.05	1
550	4.62	250.05	1
560	4.7	250.06	1
570	4.67	250.06	1
580	4.89	250.06	1
590	4.47	130.05	1
600	4.36	150.07	1
610	4.7	150.07	1
620	4.85	150.07	1
630	4.88	150.07	1
640	4.86	200.09	1
650	4.78	200.07	1
660	5.12	220.06	1
670	4.96	220.06	1
680	4.79	220.06	1
690	4.8	220.06	1
700	4.73	220.05	1
710	4.88	220.05	1
720	4.85	220.05	1
730	4.76	160.05	1
740	4.9	160.03	1
750	5.12	160.03	1
760	4.85	160.03	1
770	4.9	160.03	1
780	4.66	150.03	1
790	4.91	150.04	1
800	4.83	150.03	1
810	5.09	150.03	1
820	5.23	150.01	1
830	5.08	150.02	1
840	5.1	160.01	1
850	5.09	160.01	1
860	5.03	160.02	1
870	4.92	160.03	1
880	4.92	160.04	1
890	5.07	160.02	1
900	5.03	160.03	1
910	4.71	160.03	1
920	5.06	160.03	1
930	4.84	160.03	1
940	4.7	160.04	1
950	4.57	170.05	1
960	4.46	170.04	1
970	4.57	170.04	1
980	4.44	220.02	1
990	4.38	150.05	1
1000	4.87	240.07	1

Run 5
100	4.44	200.05	1
110	4.35	200.05	1
120	4.47	200.04	1
130	4.68	200.03	1
140	4.73	200.03	1
150	4.76	200.02	1
160	4.71	200.02	1
170	4.53	200.02	1
180	4.48	200.03	1
190	4.4	200.03	1
200	4.28	200.03	1
210	4.45	200.02	1
220	4.38	200.03	1
230	4.19	190.03	1
240	4.5	190.03	1
250	4.66	190.03	1
260	4.78	190.02	1
270	4.42	190.02	1
280	4.16	150.05	1
290	3.83	150.05	1
300	3.9	150.04	1
310	3.91	150.04	1
320	3.8	150.03	1
330	3.54	150.04	1
340	3.63	150.06	1
350	3.71	150.05	1
360	3.66	150.05	1
370	3.81	150.04	1
380	3.83	150.03	1
390	3.76	150.05	1
400	3.84	150.05	1
410	3.72	150.06	1
420	3.88	150.05	1
430	4.11	250.06	1
440	4.39	250.07	1
450	4.24	250.06	1
460	4.09	250.06	1
470	4.23	250.05	1
480	4.28	250.05	1
490	4.21	250.05	1
500	4.35	250.07	2
510	4.13	200.07	2
520	4.02	200.07	2
530	3.71	190.06	2
540	3.56	130.06	2
550	3.9	140.06	2
560	4.06	140.06	2
570	4.0	160.06	2
580	4.01	160.06	2
590	3.69	160.06	2
600	3.47	160.05	2
610	3.61	160.04	2
620	3.95	160.04	2
630	3.76	140.04	2
640	3.69	140.05	2
