-----Experiment Information-----
Algorithm
|	Type: Evolutionary Algorithm
File Paths
|	Problem file: 50Shapes.txt
|	Configuration file: 50ShapesRand.json
|	Log file: logs/50ShapesRand.txt
|	Solution file: solutions/50ShapesRand.txt
RNG
|	Type: time
|	Seed: 1571876437684
Experiment
|	Number of Runs: 30
|	Number of Evaluations: 1000
EA Settings
|	Initialization Strategy: uniform-random
|	Initial Population Seeding: False
|	Parent Selection: uniform-random
|	Survival Strategy: plus
|	Survival Selection: uniform-random
|	Termination Condition: evaluations
|	Population Size: 100
|	Offspring Count: 10
|	Number of Runs: 30
|	Mutation Rate: 0.3
--------------------------------

Result Log

Run 1
Run 8
100	4.56	26	0.25	2
110	4.41	26	0.27	2
120	4.6	26	0.25	2
130	4.87	26	0.27	2
140	5.05	26	0.27	2
150	5.11	26	0.2	2
160	5.03	26	0.18	2
170	4.97	26	0.21	2
180	4.47	26	0.22	2
190	4.42	26	0.18	2
200	4.17	26	0.16	2
210	4.21	26	0.14	2
220	4.43	26	0.14	2
230	4.31	26	0.18	2
240	4.32	17	0.19	2
250	4.45	17	0.18	2
260	4.69	17	0.2	2
270	4.5	17	0.21	2
280	4.46	17	0.19	2
290	4.13	17	0.19	2
300	3.91	17	0.21	2
310	3.93	17	0.21	2
320	4.18	17	0.21	2
330	4.45	17	0.22	2
340	4.27	17	0.25	2
350	4.13	17	0.22	2
360	4.09	17	0.23	2
370	4.12	17	0.25	2
380	4.33	17	0.22	2
390	4.25	17	0.22	2
400	4.22	17	0.24	2
410	4.52	17	0.25	2
420	4.51	17	0.26	2
430	4.45	17	0.27	2
440	4.17	17	0.27	2
450	4.11	17	0.26	2
460	4.12	17	0.27	2
470	4.08	17	0.28	2
480	3.91	17	0.27	2
490	4.11	20	0.25	2
500	4.08	17	0.27	3
510	4.09	17	0.26	3
520	3.83	17	0.25	3
530	3.78	17	0.27	3
540	3.78	17	0.27	3
550	3.79	21	0.24	3
560	3.87	21	0.24	3
570	3.79	21	0.24	3
580	4.04	21	0.25	3
590	4.21	21	0.25	3
600	4.31	21	0.25	3
610	4.35	21	0.25	3
620	4.27	21	0.25	2
630	4.33	21	0.27	2
640	4.22	17	0.29	2
650	4.34	23	0.28	2
660	4.35	23	0.25	2
670	4.26	23	0.22	2
680	4.12	23	0.21	2
690	4.19	23	0.23	2
700	4.29	23	0.2	2
710	4.13	17	0.15	2
720	4.17	17	0.16	2
730	4.08	17	0.2	2
740	4.08	17	0.21	2
750	3.98	17	0.21	2
760	3.98	17	0.23	2
770	4.01	17	0.23	2
780	3.68	17	0.19	2
790	3.52	17	0.17	2
800	3.65	17	0.17	2
810	3.97	17	0.17	2
820	3.97	17	0.18	2
830	3.99	17	0.18	2
840	3.76	17	0.19	2
850	3.84	17	0.18	2
860	3.74	15	0.17	2
870	3.74	15	0.17	2
880	3.68	15	0.14	2
890	3.94	19	0.16	2
900	3.89	19	0.2	2
910	3.65	19	0.22	2
920	3.8	20	0.25	2
930	3.81	20	0.25	2
940	3.7	20	0.21	2
950	3.99	20	0.23	2
960	4.3	20	0.21	2
970	4.01	20	0.22	2
980	4.29	20	0.23	2
990	4.35	20	0.24	2
1000	4.37	20	0.25	2

Run 9
100	3.7	15	0.22	2
110	3.66	15	0.21	2
120	3.87	24	0.23	2
130	3.91	24	0.23	2
140	3.82	24	0.23	2
150	4.01	24	0.24	2
160	3.81	20	0.25	2
170	3.8	20	0.26	2
180	4.1	20	0.25	2
190	4.11	20	0.23	2
200	4.31	20	0.23	2
210	4.36	20	0.24	2
220	4.11	20	0.22	2
230	4.18	20	0.21	2
240	4.02	20	0.19	2
250	4.0	20	0.16	2
260	4.21	20	0.17	2
270	4.27	20	0.17	2
280	4.13	20	0.15	2
290	4.21	20	0.14	2
300	4.32	14	0.15	3
310	4.1	14	0.16	3
320	4.22	17	0.2	3
330	4.04	17	0.21	3
340	4.11	19	0.2	3
350	3.94	19	0.2	3
360	4.11	19	0.14	2
370	4.21	19	0.13	2
380	3.89	17	0.13	2
390	3.8	17	0.15	2
400	3.92	17	0.19	2
410	4.03	17	0.21	2
420	4.13	17	0.2	2
430	3.94	17	0.22	2
440	3.87	17	0.2	2
450	3.89	17	0.16	2
460	4.19	25	0.15	2
470	4.11	25	0.18	2
480	3.68	25	0.21	2
490	3.56	25	0.22	3
500	3.44	25	0.24	3
510	3.39	25	0.21	3
520	3.62	25	0.21	3
530	3.67	25	0.19	2
540	3.58	21	0.21	2
550	3.51	21	0.23	2
560	3.43	21	0.23	2
570	3.67	21	0.21	2
580	3.72	21	0.18	1
590	3.82	21	0.16	1
600	3.82	21	0.14	1
610	3.67	21	0.15	1
620	3.61	21	0.16	2
630	3.48	21	0.17	2
640	3.59	21	0.21	2
650	3.71	21	0.19	2
660	3.97	21	0.2	2
670	3.99	21	0.18	2
680	3.77	21	0.2	2
690	3.59	20	0.21	2
700	3.76	20	0.21	2
710	3.99	20	0.21	2
720	4.17	20	0.2	2
730	3.94	20	0.21	2
740	3.72	13	0.2	2
750	3.75	14	0.2	2
760	3.75	13	0.19	2
770	3.88	18	0.19	2
780	3.85	18	0.18	2
790	3.76	18	0.17	2
800	3.83	18	0.19	2
810	3.74	18	0.2	2
820	3.73	18	0.18	2
830	3.86	18	0.19	2
840	3.94	18	0.23	2
850	3.7	17	0.23	2
860	3.59	12	0.2	2
870	3.65	12	0.2	2
880	3.63	12	0.19	2
890	3.67	11	0.17	2
900	3.78	14	0.16	2
910	3.88	14	0.16	2
920	3.82	12	0.17	2
930	3.7	12	0.18	2
940	3.52	12	0.19	2
950	3.47	12	0.2	2
960	3.56	16	0.2	2
970	3.68	16	0.2	2
980	3.86	16	0.2	2
990	3.76	16	0.21	2
1000	3.67	16	0.22	2

Run 10
100	4.51	16	0.23	3
110	4.45	16	0.25	3
120	4.76	19	0.26	3
130	4.6	19	0.23	2
140	4.61	19	0.22	2
150	4.76	19	0.22	2
160	4.38	19	0.25	2
170	4.21	15	0.25	2
180	4.03	15	0.22	2
190	4.18	15	0.2	2
200	4.37	15	0.19	2
210	4.09	15	0.24	2
220	4.19	15	0.25	2
230	4.19	15	0.27	2
240	4.35	15	0.25	2
250	4.1	15	0.22	2
260	4.05	16	0.21	2
270	4.09	16	0.2	2
280	4.24	15	0.17	1
290	4.31	15	0.16	1
300	4.11	16	0.14	1
310	4.13	16	0.16	2
320	4.35	16	0.17	2
330	4.52	15	0.15	1
340	4.56	15	0.17	2
350	4.52	15	0.17	2
360	4.5	15	0.21	2
370	4.89	15	0.21	2
380	4.92	15	0.16	2
390	5.03	15	0.19	2
400	5.12	15	0.2	2
410	5.03	15	0.21	2
420	5.09	15	0.21	2
430	5.15	15	0.21	2
440	5.14	15	0.23	2
450	5.06	15	0.24	2
460	5.07	15	0.23	2
470	5.02	15	0.25	2
480	4.79	15	0.24	2
490	4.74	15	0.23	2
500	4.79	15	0.22	2
510	4.69	15	0.26	3
520	4.55	15	0.28	3
530	4.59	15	0.25	3
540	4.56	13	0.21	3
550	4.47	13	0.24	3
560	4.46	13	0.26	3
570	4.46	13	0.29	3
580	4.47	13	0.3	3
590	4.38	13	0.29	3
600	4.13	13	0.31	3
610	4.02	13	0.28	3
620	3.97	13	0.28	3
630	4.0	13	0.26	2
640	4.02	13	0.25	2
650	4.09	18	0.26	2
660	4.1	18	0.22	2
670	4.14	18	0.23	2
680	4.2	18	0.23	2
690	4.15	18	0.25	2
700	4.34	21	0.3	2
710	4.38	21	0.29	2
720	4.63	21	0.25	2
730	4.74	21	0.24	2
740	4.64	21	0.24	2
750	4.55	21	0.26	3
760	4.32	21	0.27	3
770	4.53	21	0.29	3
780	4.29	21	0.28	3
790	4.34	21	0.28	3
800	4.4	21	0.24	3
810	4.05	21	0.25	3
820	4.05	21	0.2	2
830	4.47	21	0.2	2
840	4.5	21	0.17	2
850	4.45	21	0.18	2
860	4.5	21	0.17	2
870	4.6	21	0.16	2
880	4.54	21	0.15	2
890	4.67	21	0.14	2
900	4.57	21	0.16	2
