-----Experiment Information-----
Algorithm
|	Type: Evolutionary Algorithm
File Paths
|	Problem file: 50Shapes.txt
|	Configuration file: 50ShapesConfig2.json
|	Log file: logs/50ShapesTrial3.txt
|	Solution file: solutions/Trial3.txt
RNG
|	Type: time
|	Seed: 1571876446435
Experiment
|	Number of Runs: 30
|	Number of Evaluations: 1000
EA Settings
|	Initialization Strategy: uniform-random
|	Initial Population Seeding: True
|	Parent Selection: k-tournament
|	Parent K Tournament Size: 2
|	Survival Strategy: plus
|	Survival Selection: truncation
|	Termination Condition: evaluations
|	Population Size: 100
|	Offspring Count: 10
|	Number of Runs: 30
|	Mutation Rate: 0.3
--------------------------------

Result Log

Run 1
510	8.76	27	0.75	3
520	8.87	27	0.73	3
530	8.63	27	0.7	3
540	9.26	27	0.72	3
550	9.08	27	0.73	3
560	9.17	27	0.76	3
570	9.57	27	0.74	3
580	9.57	27	0.76	3
590	9.65	27	0.77	3
600	9.48	27	0.8	3
610	9.51	27	0.81	3
620	9.16	27	0.82	3
630	9.38	27	0.82	3
640	9.46	27	0.81	3
650	9.47	27	0.81	3
660	9.43	27	0.83	3
670	9.26	27	0.88	3
680	9.47	27	0.85	3
690	9.51	27	0.86	3
700	9.51	27	0.86	3
710	9.66	27	0.83	3
720	9.89	27	0.84	3
730	10.02	27	0.82	3
740	10.08	27	0.81	3
750	10.09	27	0.8	3
760	10.03	27	0.82	3
770	9.99	27	0.84	3
780	10.08	27	0.83	3
790	9.39	27	0.86	3
800	9.55	27	0.86	3
810	9.68	27	0.9	3
820	9.73	27	0.92	3
830	9.69	27	0.87	3
840	9.76	27	0.92	3
850	9.72	27	0.93	3
860	9.95	27	0.86	3
870	9.9	27	0.88	3
880	9.76	27	0.87	3
890	9.86	27	0.87	3
900	9.86	27	0.9	3
910	10.06	27	0.88	3
920	10.15	27	0.87	3
930	10.08	27	0.88	3
940	10.09	27	0.85	3
950	10.26	27	0.88	3
960	10.31	27	0.87	3
970	10.23	27	0.88	3
980	10.1	27	0.9	3
990	9.98	27	0.92	3
1000	10.16	27	0.9	3

Run 3
100	4.12	23	0.26	4
110	4.43	23	0.26	4
120	4.59	23	0.28	4
130	5.06	23	0.28	4
140	5.32	23	0.32	4
150	5.63	23	0.35	4
160	5.81	23	0.38	4
170	5.99	23	0.41	4
180	6.04	23	0.43	4
190	6.07	23	0.43	4
200	6.21	23	0.45	4
210	6.4	23	0.46	4
220	6.47	23	0.49	4
230	6.68	23	0.51	4
240	6.76	23	0.52	4
250	6.84	23	0.53	4
260	6.99	23	0.55	4
270	7.22	23	0.52	4
280	7.51	23	0.52	4
290	7.67	23	0.53	4
300	7.49	23	0.54	4
310	7.92	23	0.58	4
320	8.05	23	0.58	4
330	8.29	23	0.56	4
340	8.33	23	0.56	4
350	8.31	23	0.59	4
360	8.2	23	0.6	4
370	8.28	23	0.61	4
380	8.27	23	0.62	4
390	8.26	23	0.65	4
400	8.29	23	0.61	4
410	8.59	23	0.63	4
420	8.79	23	0.63	4
430	8.71	23	0.65	4
440	8.75	23	0.67	4
450	8.66	23	0.7	4
460	8.77	23	0.71	4
470	8.59	23	0.73	4
480	8.92	23	0.65	4
490	9.08	23	0.67	4
500	9.19	23	0.7	4
510	9.23	23	0.72	4
520	9.32	23	0.7	4
530	9.43	23	0.7	4
540	9.48	23	0.71	4
550	9.45	23	0.73	4
560	9.45	23	0.73	4
570	9.5	23	0.74	4
580	9.7	23	0.74	4
590	9.69	23	0.76	4
600	9.77	23	0.76	4
610	9.69	23	0.77	4
620	9.78	23	0.78	4
630	9.8	23	0.8	4
640	9.82	23	0.78	4
650	9.78	23	0.76	4
660	9.74	23	0.75	4
670	9.97	23	0.77	4
680	10.11	23	0.76	4
690	9.96	23	0.79	4
700	9.79	23	0.83	4
710	9.71	23	0.84	4
720	9.32	23	0.86	4
730	9.42	23	0.84	4
740	9.63	23	0.85	4
750	9.9	23	0.81	4
760	9.93	23	0.82	4
770	9.99	23	0.85	4
780	9.79	23	0.88	4
790	10.02	23	0.81	4
800	10.25	23	0.82	4
810	10.26	23	0.84	4
820	10.31	23	0.84	4
830	10.37	23	0.85	4
840	10.39	23	0.83	4
850	10.17	23	0.86	4
860	10.12	23	0.82	4
870	10.01	23	0.8	4
880	10.05	23	0.81	4
890	10.36	23	0.76	4
900	10.56	23	0.77	4
910	10.57	23	0.77	4
920	10.51	23	0.78	4
930	10.48	23	0.82	4
940	10.48	23	0.82	4
950	10.6	23	0.8	4
960	10.65	23	0.81	4
970	10.59	23	0.81	4
980	10.64	23	0.81	4
990	10.65	23	0.82	4
1000	10.52	23	0.82	4

Run 4
100	4.05	23	0.27	3
110	4.44	23	0.28	3
120	4.8	23	0.3	3
130	5.31	23	0.33	3
140	5.67	23	0.38	3
150	5.73	23	0.39	3
160	6.07	23	0.42	3
170	6.15	23	0.44	3
180	6.22	23	0.46	3
190	6.43	23	0.48	3
200	6.61	23	0.5	3
210	6.38	23	0.5	3
220	6.71	23	0.5	3
230	6.93	23	0.52	3
240	6.93	23	0.53	3
250	6.92	23	0.53	3
260	6.78	23	0.58	3
270	7.17	23	0.56	3
280	7.41	23	0.57	3
290	7.38	23	0.61	3
300	7.7	23	0.58	3
310	7.8	23	0.57	3
320	8.05	23	0.58	3
330	8.24	23	0.58	3
340	8.07	23	0.6	3
350	8.15	23	0.64	3
360	8.26	23	0.63	3
370	8.45	23	0.63	3
380	8.6	23	0.65	3
390	8.65	23	0.65	3
400	8.54	23	0.67	3
410	8.48	23	0.68	3
420	8.71	23	0.65	3
430	8.63	23	0.67	3
440	8.34	23	0.68	3
450	8.33	23	0.71	3
460	8.63	23	0.7	3
470	8.77	23	0.69	3
480	8.91	23	0.67	3
490	8.84	23	0.68	3
500	8.88	23	0.66	3
510	8.82	23	0.69	3
520	8.84	23	0.69	3
530	8.95	23	0.7	3
540	8.98	23	0.7	3
550	8.98	23	0.7	3
560	9.07	23	0.69	3
570	9.17	23	0.69	3
580	9.32	23	0.68	3
590	9.61	23	0.64	3
600	9.53	23	0.68	3
610	9.34	23	0.73	3
620	9.55	24	0.72	3
630	9.61	24	0.72	3
640	9.81	24	0.74	3
650	9.75	24	0.75	3
660	9.8	24	0.74	3
670	9.79	24	0.76	3
680	9.8	24	0.77	3
690	9.54	24	0.78	3
700	9.54	24	0.78	3
710	9.51	24	0.79	3
720	9.51	24	0.79	3
730	9.12	24	0.8	3
740	9.22	24	0.82	3
750	9.38	24	0.8	3
760	9.6	24	0.84	3
770	9.66	24	0.82	3
780	9.7	24	0.86	3
790	9.62	24	0.87	3
800	9.56	24	0.88	3
810	9.75	24	0.85	3
820	9.8	24	0.84	3
830	9.76	24	0.84	3
840	10.0	24	0.82	3
850	10.04	24	0.81	3
860	10.11	24	0.8	3
870	9.71	24	0.8	3
880	9.93	24	0.81	3
890	10.0	24	0.83	3
900	10.08	24	0.82	3
910	10.13	24	0.83	3
920	10.18	24	0.82	3
930	10.3	24	0.81	3
940	10.02	24	0.84	3
950	9.88	24	0.86	3
960	9.91	24	0.85	3
970	10.21	24	0.85	3
980	10.26	24	0.85	3
990	10.47	24	0.83	3
1000	10.57	24	0.82	3

Run 5
100	4.43	25	0.1	3
110	4.76	25	0.13	3
120	5.24	25	0.16	3
130	5.44	25	0.2	3
140	5.58	25	0.21	3
150	5.89	25	0.21	3
160	6.17	25	0.25	3
170	6.36	25	0.27	3
180	6.61	25	0.28	3
190	6.83	25	0.3	3
200	7.2	25	0.31	3
210	7.49	25	0.32	3
220	7.53	25	0.35	3
230	7.6	25	0.35	3
240	7.61	25	0.38	3
250	7.53	25	0.4	3
260	7.42	25	0.43	3
270	7.46	25	0.46	3
280	7.64	25	0.47	3
290	7.74	25	0.46	3
300	7.8	25	0.47	3
310	7.9	25	0.46	3
320	7.98	25	0.47	3
330	8.38	25	0.46	3
340	8.38	25	0.48	3
350	8.35	25	0.49	3
360	8.22	25	0.5	3
370	8.44	25	0.51	3
380	8.36	25	0.53	4
390	8.45	25	0.55	4
400	8.58	25	0.56	4
410	8.6	25	0.56	4
420	8.54	25	0.57	4
430	8.55	25	0.58	4
440	8.55	25	0.58	4
450	8.34	25	0.59	4
460	8.61	25	0.59	4
470	8.41	25	0.62	4
480	8.4	25	0.63	4
490	8.13	25	0.65	4
500	8.15	25	0.66	4
510	8.17	25	0.66	4
520	8.32	25	0.69	4
530	8.22	25	0.7	4
540	8.45	25	0.68	4
550	8.5	25	0.68	4
560	8.65	25	0.68	4
570	8.79	25	0.65	4
580	8.61	25	0.65	4
590	8.57	25	0.65	4
600	8.86	25	0.63	4
610	8.88	25	0.7	4
620	9.09	25	0.68	4
630	9.06	25	0.69	4
640	8.94	25	0.7	4
650	9.05	25	0.69	4
660	9.16	25	0.7	4
670	9.05	25	0.71	4
680	9.2	25	0.69	4
690	9.28	25	0.71	4
700	9.31	25	0.72	4
710	9.32	25	0.72	4
720	9.19	25	0.7	4
730	9.38	25	0.69	4
740	9.65	25	0.7	4
750	9.58	25	0.71	4
760	9.62	25	0.71	4
770	9.59	25	0.73	4
780	9.46	25	0.74	4
790	8.98	25	0.75	4
800	9.27	25	0.76	4
810	9.47	25	0.75	4
820	9.41	25	0.76	4
830	9.39	25	0.76	4
840	9.52	25	0.75	4
850	9.66	25	0.77	4
860	9.71	25	0.75	4
870	9.82	25	0.75	4
880	9.94	25	0.76	4
890	10.1	25	0.73	4
900	10.08	25	0.71	4
910	10.23	25	0.72	4
920	10.4	25	0.67	4
930	10.38	25	0.71	4
940	10.36	25	0.72	4
950	10.27	25	0.75	4
960	10.29	25	0.77	4
970	10.35	25	0.76	4
980	10.14	25	0.76	4
990	10.39	25	0.74	4
1000	10.39	25	0.74	4

Run 6
100	3.97	23	0.23	3
110	4.36	23	0.25	3
120	4.58	23	0.26	3
130	4.89	23	0.26	3
140	5.0	23	0.26	3
150	5.31	23	0.29	3
160	5.74	23	0.31	3
170	5.93	23	0.32	3
180	6.02	23	0.33	3
190	5.99	23	0.38	3
200	6.01	23	0.43	3
210	6.45	23	0.4	3
220	6.49	23	0.41	3
230	6.71	23	0.42	3
240	6.95	23	0.43	3
250	7.04	23	0.46	3
260	7.1	23	0.47	3
270	7.08	23	0.5	3
280	7.22	23	0.49	3
290	7.41	23	0.5	3
300	7.19	23	0.53	3
310	7.39	23	0.57	3
320	7.57	23	0.61	3
330	7.74	23	0.59	3
340	7.6	23	0.58	3
350	7.68	23	0.6	3
360	7.89	23	0.59	3
370	8.01	23	0.57	3
380	7.92	23	0.59	3
390	7.57	23	0.63	3
400	7.82	23	0.62	3
410	8.43	24	0.62	3
420	8.38	24	0.65	3
430	8.35	24	0.66	3
440	8.52	24	0.65	3
450	8.7	24	0.63	3
460	8.83	24	0.62	3
470	9.05	24	0.59	3
480	9.01	24	0.61	3
490	9.29	24	0.57	3
500	9.56	24	0.58	3
510	9.55	24	0.6	3
520	9.71	24	0.61	3
530	9.84	24	0.63	3
540	9.75	24	0.67	3
550	9.88	24	0.67	3
560	9.58	24	0.67	3
570	9.54	24	0.66	3
580	9.7	24	0.69	3
590	10.07	24	0.68	3
600	10.21	24	0.66	3
610	10.1	24	0.67	3
620	10.33	24	0.67	3
630	10.39	24	0.66	3
640	10.25	24	0.68	3
650	10.5	24	0.72	3
660	10.75	24	0.68	3
670	10.75	24	0.68	3
680	10.89	24	0.68	3
690	10.8	24	0.71	3
700	10.92	24	0.72	3
710	10.95	24	0.69	3
720	10.92	24	0.7	3
730	10.98	24	0.71	3
740	11.01	24	0.7	3
750	11.07	24	0.7	3
760	10.97	24	0.71	3
770	10.84	24	0.75	3
780	11.03	24	0.73	3
790	10.94	24	0.75	3
800	11.34	24	0.7	3
810	11.4	24	0.7	3
820	11.31	24	0.72	3
830	11.39	24	0.72	3
840	11.16	24	0.75	3
850	11.07	24	0.78	3
860	11.08	24	0.77	3
870	11.06	24	0.76	3
880	11.18	24	0.74	3
890	11.17	24	0.77	3
900	11.1	24	0.77	3
910	10.57	24	0.78	3
920	10.62	24	0.79	3
930	10.83	24	0.82	3
940	11.05	24	0.82	3
950	11.32	24	0.79	3
960	11.18	24	0.81	3
970	11.17	24	0.79	3
980	11.14	24	0.78	3
990	11.24	24	0.8	3
1000	11.18	24	0.81	3

Run 7
100	4.38	23	0.19	3
110	4.67	23	0.22	3
120	4.94	23	0.24	3
130	5.12	23	0.26	3
140	5.24	23	0.26	3
150	5.47	23	0.27	3
160	5.87	23	0.33	3
170	6.03	23	0.35	3
180	6.15	23	0.38	3
190	6.35	23	0.38	3
200	6.71	23	0.37	3
210	6.77	23	0.38	3
220	6.89	23	0.4	3
230	7.14	23	0.42	3
240	6.97	23	0.43	3
250	7.23	23	0.44	3
260	7.36	23	0.47	3
270	7.18	23	0.48	3
280	7.5	23	0.51	3
290	7.66	23	0.54	3
300	7.58	23	0.57	3
310	7.48	23	0.61	3
320	7.57	23	0.63	3
330	7.54	23	0.65	3
340	7.59	23	0.66	3
350	7.86	23	0.6	3
360	8.07	23	0.62	3
370	8.1	23	0.61	3
380	8.19	23	0.63	3
390	8.39	23	0.61	3
400	8.55	23	0.62	3
410	8.57	23	0.65	3
420	8.76	23	0.6	3
430	8.81	23	0.58	3
440	8.79	23	0.61	3
450	8.88	23	0.62	3
460	9.16	23	0.62	3
470	9.14	23	0.64	3
480	8.71	23	0.65	3
490	8.71	23	0.63	3
500	8.58	23	0.68	3
510	8.72	23	0.69	3
520	8.91	23	0.69	3
530	9.14	23	0.69	3
540	9.43	23	0.68	3
550	9.61	23	0.66	3
560	9.55	23	0.69	3
570	9.93	27	0.66	3
580	10.05	27	0.65	3
590	10.1	27	0.66	3
600	10.1	27	0.67	3
610	10.27	27	0.67	3
620	10.35	27	0.66	3
630	10.4	27	0.66	3
640	10.53	27	0.66	3
650	10.61	27	0.67	3
660	10.59	27	0.67	3
670	10.64	27	0.68	3
680	10.43	27	0.73	3
690	10.46	27	0.74	3
700	10.21	27	0.75	3
710	10.47	27	0.75	3
720	10.67	27	0.75	3
730	10.78	27	0.73	3
740	10.76	27	0.76	3
750	10.59	27	0.77	3
760	10.63	27	0.75	3
770	10.59	27	0.75	3
780	10.73	27	0.77	3
790	10.0	27	0.79	3
800	10.25	27	0.84	3
810	10.27	27	0.82	3
820	10.37	27	0.81	3
830	10.36	27	0.81	3
840	10.61	27	0.8	3
850	10.6	27	0.81	3
860	10.6	27	0.79	3
870	10.36	27	0.82	3
880	10.39	27	0.79	3
890	10.31	27	0.8	3
900	10.42	27	0.8	3
910	10.6	27	0.81	3
920	9.89	27	0.81	3
930	10.1	27	0.81	3
940	10.25	27	0.82	3
950	9.86	27	0.83	3
960	9.89	27	0.87	3
970	10.04	27	0.84	3
980	10.21	27	0.86	3
990	10.33	27	0.86	3
1000	10.39	27	0.87	3

Run 8
100	4.72	23	0.26	3
110	5.08	23	0.28	3
120	5.29	23	0.29	3
130	5.63	23	0.3	3
140	5.82	23	0.33	3
150	5.98	23	0.35	3
160	6.17	23	0.39	3
170	6.38	23	0.4	3
180	6.32	23	0.42	3
190	6.46	23	0.46	3
200	6.71	23	0.48	3
210	6.79	23	0.52	3
220	6.95	23	0.52	3
230	7.14	23	0.54	3
240	7.38	23	0.53	3
250	7.2	23	0.54	3
260	7.43	23	0.53	3
270	7.51	23	0.53	3
280	7.89	23	0.54	3
290	7.76	23	0.58	3
300	7.77	23	0.58	3
310	7.81	23	0.6	3
320	7.93	23	0.61	3
330	8.09	23	0.58	3
340	7.97	23	0.61	3
350	8.03	23	0.61	3
360	8.1	23	0.64	3
370	8.34	23	0.65	3
380	8.55	23	0.63	3
390	8.32	23	0.63	3
400	8.65	23	0.63	3
410	8.59	23	0.65	3
420	8.44	23	0.67	3
430	8.59	23	0.65	3
440	8.7	23	0.65	3
450	8.91	23	0.65	3
460	8.96	23	0.64	3
470	8.88	23	0.68	3
480	8.84	23	0.69	3
490	8.78	23	0.71	3
500	8.64	23	0.72	3
510	8.7	23	0.73	3
520	8.84	23	0.74	3
530	8.73	23	0.74	3
540	8.76	23	0.75	3
550	8.84	23	0.74	3
560	9.05	23	0.73	3
570	9.04	23	0.73	3
580	8.9	23	0.76	3
590	8.84	23	0.76	3
600	8.86	23	0.75	3
610	9.06	23	0.73	3
620	9.15	23	0.76	3
630	9.15	23	0.75	3
640	9.28	23	0.76	3
650	9.42	23	0.76	3
660	9.56	23	0.76	3
670	9.55	23	0.77	3
680	9.32	23	0.77	3
690	9.49	23	0.77	3
700	9.42	23	0.76	3
710	9.41	23	0.77	3
720	9.59	23	0.79	3
730	9.57	23	0.78	3
740	9.58	23	0.8	3
750	9.55	23	0.84	3
760	9.73	23	0.82	3
770	9.87	23	0.84	3
780	9.88	23	0.84	3
790	9.84	23	0.86	3
800	9.81	23	0.88	3
810	9.87	23	0.89	3
820	10.06	23	0.86	3
830	10.17	23	0.84	3
840	10.22	23	0.87	3
850	10.25	23	0.86	3
860	10.48	23	0.86	3
870	10.59	23	0.88	3
880	10.56	26	0.9	3
890	10.46	26	0.89	3
900	10.56	26	0.88	3
910	10.5	26	0.89	3
920	10.29	26	0.9	3
930	10.27	26	0.9	3
940	10.23	26	0.88	3
950	10.34	26	0.89	3
960	10.43	26	0.89	3
970	10.49	26	0.91	3
980	10.47	26	0.93	3
990	10.55	26	0.91	3
1000	10.36	26	0.93	3

Run 9
100	3.94	23	0.3	3
110	4.38	23	0.32	3
120	4.55	23	0.33	3
130	4.75	23	0.33	3
140	5.02	23	0.36	3
150	5.38	23	0.39	3
160	5.55	23	0.41	3
170	5.92	23	0.35	3
180	6.06	23	0.37	3
190	6.37	23	0.39	3
200	6.52	23	0.42	3
210	6.59	23	0.43	3
220	6.59	23	0.45	3
230	6.66	23	0.46	3
240	7.03	23	0.47	3
250	7.02	23	0.49	3
260	7.18	23	0.51	3
270	7.33	23	0.53	3
280	7.53	23	0.5	3
290	7.72	23	0.51	3
300	7.8	23	0.5	3
310	7.85	23	0.5	3
320	7.86	23	0.51	3
330	7.8	23	0.54	3
340	7.94	23	0.55	3
350	7.93	23	0.59	3
360	7.84	23	0.62	3
370	7.81	23	0.65	3
380	7.88	23	0.63	3
390	8.08	23	0.62	3
400	8.2	23	0.63	3
410	8.33	23	0.61	3
420	8.38	23	0.61	3
430	8.51	23	0.6	3
440	8.58	23	0.61	3
450	8.33	23	0.62	3
460	8.45	23	0.62	3
470	8.8	23	0.62	3
480	8.8	23	0.62	3
490	8.89	23	0.61	3
500	8.98	23	0.64	3
510	9.09	23	0.64	3
520	9.2	23	0.63	3
530	9.24	23	0.65	3
540	9.3	23	0.65	3
550	9.24	23	0.66	3
560	9.38	23	0.65	3
570	9.41	23	0.65	3
580	9.58	23	0.62	3
590	9.5	23	0.63	3
600	9.53	23	0.64	3
610	9.55	23	0.63	3
620	9.48	23	0.63	3
630	9.19	23	0.66	3
640	9.22	23	0.67	3
650	9.22	23	0.69	3
660	9.35	23	0.7	3
670	9.58	23	0.69	3
680	9.7	23	0.69	3
690	9.74	23	0.67	3
700	9.8	23	0.65	3
710	10.08	23	0.65	3
720	10.02	23	0.68	3
730	10.07	23	0.68	3
740	10.05	23	0.69	3
750	10.11	23	0.68	3
760	10.2	23	0.68	3
770	10.21	23	0.68	3
780	10.17	23	0.7	3
790	10.09	23	0.71	3
800	10.09	23	0.73	3
810	10.22	23	0.72	3
820	10.35	23	0.73	3
830	10.28	23	0.73	3
840	10.22	23	0.75	3
850	10.26	23	0.75	3
860	10.29	23	0.73	3
870	10.53	23	0.72	3
880	10.5	23	0.75	3
890	10.42	23	0.75	3
900	10.51	23	0.76	3
910	10.42	23	0.77	3
920	10.19	23	0.79	3
930	10.27	23	0.78	3
940	10.35	23	0.78	3
950	10.33	23	0.78	3
960	10.27	23	0.81	3
970	10.28	23	0.81	3
980	10.44	23	0.81	3
990	10.44	23	0.81	3
1000	10.52	23	0.8	3

Run 10
100	3.29	23	0.18	3
110	3.53	23	0.2	3
120	4.02	23	0.22	3
130	4.41	23	0.29	3
140	4.72	23	0.3	3
150	4.9	23	0.33	3
160	5.14	23	0.34	3
170	5.31	23	0.35	3
180	5.42	23	0.38	3
190	5.58	23	0.4	3
200	5.64	23	0.41	3
210	6.01	23	0.38	3
220	6.14	23	0.42	3
230	6.22	23	0.42	3
240	6.4	23	0.43	3
250	6.21	23	0.48	3
260	6.41	23	0.48	3
270	6.62	23	0.52	3
280	6.63	23	0.53	3
290	6.85	23	0.48	3
300	6.89	23	0.5	3
310	6.94	23	0.5	3
320	7.08	23	0.49	3
330	7.29	23	0.5	3
340	7.23	23	0.52	3
350	7.29	23	0.51	3
360	7.44	23	0.52	3
370	7.71	23	0.49	3
380	7.75	23	0.54	3
390	7.83	23	0.53	3
400	7.91	23	0.52	3
410	7.83	23	0.56	3
420	7.93	23	0.56	3
430	7.99	23	0.54	3
440	7.95	23	0.57	3
450	8.01	23	0.57	3
460	8.09	23	0.55	3
470	8.18	23	0.55	3
480	8.14	23	0.59	3
490	8.25	23	0.57	3
500	8.37	23	0.56	3
510	8.55	23	0.56	3
520	8.61	23	0.56	3
530	8.59	23	0.58	3
540	8.64	23	0.58	3
550	8.78	23	0.59	3
560	8.79	23	0.6	3
570	8.97	23	0.58	3
580	8.99	23	0.59	3
590	9.07	23	0.59	3
600	9.01	23	0.6	3
610	9.09	23	0.59	3
620	9.06	23	0.6	3
630	9.22	23	0.59	3
640	9.22	23	0.61	3
650	9.35	23	0.6	3
660	9.4	23	0.59	3
670	9.08	23	0.62	3
680	9.36	23	0.61	3
690	9.57	29	0.63	3
700	9.65	29	0.64	3
710	9.62	29	0.63	3
720	9.8	29	0.64	3
730	9.86	29	0.64	3
740	9.92	29	0.63	3
750	9.9	29	0.63	3
760	9.83	29	0.65	3
770	9.84	29	0.65	3
780	9.89	29	0.7	3
790	9.99	29	0.69	3
800	9.99	29	0.69	3
810	9.99	29	0.71	3
820	9.83	29	0.74	3
830	9.65	29	0.79	3
840	9.89	29	0.78	3
850	9.91	29	0.78	3
860	9.89	29	0.81	3
870	9.62	29	0.81	3
880	9.66	29	0.81	3
890	9.76	29	0.82	3
900	9.54	29	0.86	3
910	9.82	29	0.84	3
920	9.62	29	0.85	3
930	9.58	29	0.83	3
940	9.81	29	0.83	3
950	9.87	29	0.84	3
960	10.12	29	0.84	3
970	10.26	29	0.84	3
980	10.64	30	0.83	3
990	10.66	30	0.82	3
1000	10.58	30	0.83	3

Run 11
100	4.84	23	0.27	3
110	5.49	23	0.27	3
120	5.82	23	0.28	3
130	5.94	23	0.31	3
140	5.79	23	0.32	3
150	5.92	23	0.34	3
160	6.24	23	0.35	3
170	6.41	23	0.35	3
180	6.5	23	0.36	3
190	6.87	23	0.37	3
200	6.95	23	0.4	3
210	7.08	23	0.4	3
220	7.18	23	0.4	3
230	7.19	23	0.42	3
240	7.25	23	0.45	3
250	7.24	23	0.46	3
260	7.25	23	0.48	3
270	7.39	23	0.48	3
280	7.38	23	0.49	3
290	7.23	23	0.54	3
300	6.94	23	0.57	3
310	7.08	23	0.57	3
320	7.38	23	0.57	3
330	7.59	23	0.57	3
340	7.65	23	0.6	3
350	7.9	23	0.58	3
360	7.85	23	0.62	3
370	7.56	23	0.63	3
380	7.8	23	0.64	3
390	7.95	23	0.6	3
400	7.98	23	0.63	3
410	7.99	23	0.66	3
420	8.2	23	0.67	3
430	8.3	23	0.71	3
440	8.39	23	0.71	3
