1
77,6,2
28,15,1
0,0,0
149,5,1
20,7,2
62,7,2
42,6,3
68,14,2
63,1,1
74,15,3
78,7,1
1,4,1
52,10,2
85,7,2
1,3,1
118,4,0
57,7,2
105,10,2
114,6,2
85,9,1
28,2,1
139,13,0
174,11,2
59,0,0
1,17,0
30,11,0
39,12,3
119,17,0
67,12,0
143,9,0
17,7,2
8,15,0
61,2,3
79,0,2
174,15,2
94,5,3
35,14,0
50,3,0
120,1,2
116,12,1
128,12,3
83,3,2
39,5,3
97,7,0
77,14,3
82,13,3
137,7,1
66,6,0
100,10,2
92,0,0

